year,month,state,latitude,longitude,firespots
2004,3,Tocantins,-7.817,-48.8,1
2004,4,Acre,-10.887444444444444,-68.537,9
2004,4,Amapa,-0.93,-52.327,1
2004,4,Amazonas,-2.4366538461538463,-64.03780769230768,26
2004,4,Maranhao,-4.1118571428571435,-46.21971428571429,7
2004,4,Mato Grosso,-12.575738636363635,-55.234586038961034,616
2004,4,Para,-3.2560983606557374,-52.22368852459016,61
2004,4,Rondonia,-11.38888888888889,-62.80362962962962,27
2004,4,Roraima,2.5187175572519083,-60.71839694656489,262
2004,4,Tocantins,-7.142,-48.649,3
2004,5,Acre,-9.346142857142857,-70.78795238095239,21
2004,5,Amapa,-0.919,-52.286,1
2004,5,Amazonas,-3.4115454545454544,-60.931,11
2004,5,Maranhao,-3.10312962962963,-45.68551851851852,54
2004,5,Mato Grosso,-12.295295754548697,-55.0079450588655,2803
2004,5,Para,-3.4724455958549223,-49.81830569948186,193
2004,5,Rondonia,-11.988375,-61.70334375,32
2004,5,Roraima,2.7832222222222223,-60.47933333333332,9
2004,5,Tocantins,-6.915285714285714,-48.66157142857143,7
2004,6,Acre,-9.390833333333331,-69.6865,12
2004,6,Amapa,1.4738571428571428,-51.05957142857143,7
2004,6,Amazonas,-5.669953488372093,-61.41816279069768,43
2004,6,Maranhao,-3.1512238805970147,-46.02007462686567,67
2004,6,Mato Grosso,-12.091719293914332,-55.184566967041114,8101
2004,6,Para,-4.456714285714286,-49.923321821036104,637
2004,6,Rondonia,-11.555912891986063,-61.905815331010444,287
2004,6,Roraima,3.951333333333333,-61.09722222222222,9
2004,6,Tocantins,-7.385125,-48.5143125,16
2004,7,Acre,-9.350073684210527,-68.9904,95
2004,7,Amapa,1.07,-50.5735,4
2004,7,Amazonas,-6.629197802197802,-61.95928021978021,364
2004,7,Maranhao,-3.8337835051546394,-46.01379381443299,194
2004,7,Mato Grosso,-11.583481740328772,-55.881536470125006,10159
2004,7,Para,-6.503000755287009,-53.03425211480362,6620
2004,7,Rondonia,-10.751815911730546,-62.73599535423926,1722
2004,7,Roraima,2.89,-60.881,2
2004,7,Tocantins,-6.8967368421052635,-48.26136842105263,19
2004,8,Acre,-9.649285144566301,-68.8748773678963,1003
2004,8,Amapa,1.3353333333333333,-51.03994444444445,18
2004,8,Amazonas,-6.877054054054055,-61.945656216216214,1850
2004,8,Maranhao,-3.607049562682216,-45.65036734693878,343
2004,8,Mato Grosso,-10.688378738571208,-57.04871152952115,12906
2004,8,Para,-7.184945691730586,-52.627417949722854,17861
2004,8,Rondonia,-10.765646020573904,-62.717260638873846,9235
2004,8,Roraima,2.954590909090909,-61.06272727272727,22
2004,8,Tocantins,-7.006804878048781,-48.50196341463415,82
2004,9,Acre,-9.835522902161966,-68.80395877610847,5458
2004,9,Amapa,1.304811965811966,-51.11644444444445,117
2004,9,Amazonas,-7.454401067323482,-64.92486206896551,2436
2004,9,Maranhao,-3.7074876760563376,-46.02413732394367,568
2004,9,Mato Grosso,-11.093895121755203,-56.204234710278875,24886
2004,9,Para,-6.770646712049968,-51.07845722506842,14249
2004,9,Rondonia,-10.868931921072862,-62.79845545400188,23414
2004,9,Roraima,3.465866666666667,-60.95166666666666,15
2004,9,Tocantins,-7.231963060686016,-48.55699472295514,379
2004,10,Acre,-10.121527646129541,-68.81080410742496,633
2004,10,Amapa,1.6645505617977527,-51.22877340823969,534
2004,10,Amazonas,-4.684468670076726,-61.64713554987212,1564
2004,10,Maranhao,-4.057433976833977,-46.17480154440154,1295
2004,10,Mato Grosso,-12.359802162313954,-56.73947149677057,7122
2004,10,Para,-3.725461414790997,-50.79165219721329,7464
2004,10,Rondonia,-11.077037554069998,-62.78187986629965,5086
2004,10,Roraima,3.633169014084507,-60.5656338028169,71
2004,10,Tocantins,-6.792691823899371,-48.463031446540874,159
2004,11,Acre,-9.15076,-70.5712,25
2004,11,Amapa,1.15051706970128,-51.2782240398293,1406
2004,11,Amazonas,-3.441570850202429,-59.37949898785425,988
2004,11,Maranhao,-3.8214273110855386,-45.95594150364404,5214
2004,11,Mato Grosso,-12.436352067868505,-55.981535524920474,1886
2004,11,Para,-2.79908340644191,-51.080595876676284,15958
2004,11,Rondonia,-10.987007352941175,-62.95518382352941,680
2004,11,Roraima,3.267238095238095,-60.41258571428571,210
2004,11,Tocantins,-6.45740350877193,-48.4239649122807,57
2004,12,Acre,-10.345181818181818,-68.19936363636363,11
2004,12,Amapa,1.2565584518167456,-51.15894786729857,1266
2004,12,Amazonas,-2.76972,-59.80888266666666,375
2004,12,Maranhao,-3.4205952449985504,-45.882573209625974,3449
2004,12,Mato Grosso,-12.380082834331336,-56.05042015968064,1002
2004,12,Para,-2.336708728374548,-50.803627015931966,10231
2004,12,Rondonia,-11.04361194029851,-62.6399552238806,268
2004,12,Roraima,3.336059800664452,-60.530953488372084,301
2004,12,Tocantins,-6.456047619047619,-48.38423809523809,21
2005,1,Acre,-8.06545,-72.0865,20
2005,1,Amapa,1.006237113402062,-50.94355154639175,194
2005,1,Amazonas,-2.7791911111111114,-60.086195555555555,225
2005,1,Maranhao,-3.167197701149425,-45.91590804597701,435
2005,1,Mato Grosso,-12.422313131313134,-55.48844444444445,297
2005,1,Para,-2.6667969241523943,-51.713392170569726,2861
2005,1,Rondonia,-10.82868032786885,-63.94590163934426,122
2005,1,Roraima,1.8440774193548388,-60.19509032258065,155
2005,1,Tocantins,-7.2868,-48.6426,5
2005,2,Amapa,0.422,-51.388,1
2005,2,Amazonas,-3.0134375,-61.906375,16
2005,2,Maranhao,-3.7824117647058815,-46.57114705882353,34
2005,2,Mato Grosso,-12.64877229299363,-55.35711942675159,628
2005,2,Para,-3.4557603305785123,-50.27863636363636,121
2005,2,Rondonia,-12.169634146341464,-61.88217073170731,41
2005,2,Roraima,1.7966859903381645,-60.2427149758454,207
2005,3,Acre,-8.7806,-70.1262,5
2005,3,Amazonas,-1.4386,-68.41513333333333,15
2005,3,Maranhao,-3.535,-46.71533333333333,3
2005,3,Mato Grosso,-12.80310162601626,-54.98468292682927,246
2005,3,Para,-3.150625,-50.2943125,32
2005,3,Rondonia,-12.1131875,-61.4455625,16
2005,3,Roraima,2.574378684807256,-60.816297052154205,441
2005,4,Acre,-10.807,-69.092,2
2005,4,Amazonas,-2.434125,-66.35025,8
2005,4,Maranhao,-3.85025,-46.33441666666666,12
2005,4,Mato Grosso,-12.468982378854625,-55.15950660792952,681
2005,4,Para,-5.695372093023256,-51.090325581395355,43
2005,4,Rondonia,-11.813,-62.11753846153846,26
2005,4,Roraima,2.822196428571429,-60.69708928571429,56
2005,4,Tocantins,-7.5115,-48.275,4
2005,5,Acre,-9.607823529411764,-69.93529411764705,17
2005,5,Amapa,0.647,-51.041,1
2005,5,Amazonas,-4.424,-61.98597222222222,36
2005,5,Maranhao,-4.454133333333333,-46.4528,15
2005,5,Mato Grosso,-12.428142476697737,-55.74338215712384,1502
2005,5,Para,-5.255920792079208,-50.38928712871287,101
2005,5,Rondonia,-11.454098360655736,-62.49149180327869,61
2005,5,Roraima,3.102666666666667,-60.46533333333333,6
2005,5,Tocantins,-7.74,-48.764,7
2005,6,Acre,-9.5044,-69.51564,75
2005,6,Amapa,1.6883333333333332,-51.07266666666666,3
2005,6,Amazonas,-6.988038461538461,-64.17613846153846,130
2005,6,Maranhao,-4.131468085106383,-46.37145744680851,94
2005,6,Mato Grosso,-12.11884269005848,-56.04645263157895,1710
2005,6,Para,-4.517716463414634,-50.19957469512195,656
2005,6,Rondonia,-10.95883141762452,-62.910218390804594,261
2005,6,Roraima,2.963,-60.5551,10
2005,6,Tocantins,-6.6948,-48.31086666666666,15
2005,7,Acre,-9.111641725352111,-69.65710035211268,1136
2005,7,Amapa,0.199,-51.279,1
2005,7,Amazonas,-7.6299097148891235,-64.46906071805702,1894
2005,7,Maranhao,-3.8358181818181816,-45.994497607655504,209
2005,7,Mato Grosso,-10.996418045112783,-56.81159097744361,4655
2005,7,Para,-6.197883770076078,-52.53134129332206,9464
2005,7,Rondonia,-10.2553343605547,-63.55112737544941,1947
2005,7,Roraima,4.151,-60.669875,8
2005,7,Tocantins,-6.78328,-48.48694,50
2005,8,Acre,-9.354215934280871,-69.13439718346591,7669
2005,8,Amapa,0.4373333333333333,-50.974933333333325,15
2005,8,Amazonas,-7.396868751044976,-64.58575071058353,5981
2005,8,Maranhao,-3.9694720670391055,-45.9468938547486,358
2005,8,Mato Grosso,-10.516063911213166,-57.32925694603904,13065
2005,8,Para,-6.767476665961498,-52.12530954093505,23635
2005,8,Rondonia,-10.401484372558212,-63.45692006563525,12798
2005,8,Roraima,2.2764375,-60.4451875,16
2005,8,Tocantins,-6.485533039647577,-48.450242290748896,227
2005,9,Acre,-9.737739986868023,-68.9224451739987,6092
2005,9,Amapa,1.3212589928057554,-51.14312949640288,139
2005,9,Amazonas,-7.247653011559522,-64.34406550395457,4931
2005,9,Maranhao,-4.2370649474689595,-46.37872683858644,1047
2005,9,Mato Grosso,-10.941809685295713,-56.6874584915898,22116
2005,9,Para,-6.3135030641106225,-51.05847847265871,12728
2005,9,Rondonia,-10.782974595732464,-62.96687881542436,20902
2005,9,Roraima,3.605212962962963,-60.64022222222222,108
2005,9,Tocantins,-6.999088531187122,-48.61000603621729,497
2005,10,Acre,-10.10953764581124,-68.4810084835631,943
2005,10,Amapa,1.7826247544204321,-51.30017878192535,509
2005,10,Amazonas,-4.762505003335557,-61.54187258172114,1499
2005,10,Maranhao,-4.159629241877256,-46.087865703971126,2770
2005,10,Mato Grosso,-11.796963298852205,-55.92331968258467,7057
2005,10,Para,-4.227773276556565,-50.85004028081482,8689
2005,10,Rondonia,-10.784620813904196,-62.84467401441289,4718
2005,10,Roraima,3.0634958677685953,-60.61147107438017,121
2005,10,Tocantins,-7.08374213836478,-48.53827044025157,318
2005,11,Acre,-9.746814814814815,-69.21807407407408,27
2005,11,Amapa,1.0249525616698292,-51.27074478178368,1054
2005,11,Amazonas,-3.7473205282112847,-59.50329171668667,833
2005,11,Maranhao,-3.716763579188108,-45.85838164665523,3498
2005,11,Mato Grosso,-11.947781690140845,-56.352519366197185,1136
2005,11,Para,-2.7205016011955596,-50.573728437233136,9368
2005,11,Rondonia,-10.534953800298062,-62.79260506706407,671
2005,11,Roraima,2.891177142857143,-60.22448,175
2005,11,Tocantins,-6.425607142857143,-48.43057142857143,28
2005,12,Acre,-9.048714285714285,-70.0927142857143,7
2005,12,Amapa,0.6363203883495145,-51.39142718446602,103
2005,12,Amazonas,-4.250473684210526,-61.44286842105264,76
2005,12,Maranhao,-3.287567164179104,-45.89726950959488,2345
2005,12,Mato Grosso,-12.775,-55.9775404040404,396
2005,12,Para,-2.198103731145806,-49.63872479491929,3779
2005,12,Rondonia,-10.50675641025641,-63.43034615384616,78
2005,12,Roraima,3.611993670886076,-60.27287974683544,158
2005,12,Tocantins,-7.1515,-48.78008333333332,24
2006,1,Acre,-7.662142857142857,-72.896,7
2006,1,Amapa,0.651,-51.3182,10
2006,1,Amazonas,-3.377354430379747,-61.87744303797468,79
2006,1,Maranhao,-3.3410614525139666,-46.151234636871514,179
2006,1,Mato Grosso,-12.140625,-54.75652777777778,720
2006,1,Para,-3.0421649122807017,-50.52056842105264,855
2006,1,Rondonia,-10.117357142857143,-63.48092857142857,14
2006,1,Roraima,2.9382959183673467,-60.281051020408164,98
2006,1,Tocantins,-7.115,-48.70536363636364,11
2006,2,Acre,-8.191,-70.55,1
2006,2,Amapa,-0.716,-52.313,1
2006,2,Amazonas,-3.744967741935484,-61.33993548387096,31
2006,2,Maranhao,-3.818666666666666,-46.55855555555556,9
2006,2,Mato Grosso,-12.559177358490567,-55.29714339622642,265
2006,2,Para,-2.861927272727273,-50.08867272727273,110
2006,2,Rondonia,-11.504368421052632,-61.607526315789464,19
2006,2,Roraima,1.940204081632653,-60.34251020408164,441
2006,2,Tocantins,-6.1585,-48.1075,2
2006,3,Amazonas,-1.8144333333333331,-65.37763333333332,30
2006,3,Maranhao,-3.633333333333333,-46.67166666666666,3
2006,3,Mato Grosso,-12.596910256410256,-54.97590705128205,312
2006,3,Para,-2.1341666666666668,-51.10466666666666,18
2006,3,Rondonia,-10.579866666666666,-62.6286,15
2006,3,Roraima,2.1811259541984733,-60.52919083969466,524
2006,3,Tocantins,-6.866,-48.019,1
2006,4,Acre,-10.8875,-68.7185,2
2006,4,Amapa,-0.50325,-51.723,4
2006,4,Amazonas,-1.7054642857142857,-64.2337857142857,28
2006,4,Maranhao,-4.0925,-45.336,2
2006,4,Mato Grosso,-12.666859205776174,-55.884469314079425,277
2006,4,Para,-4.900090909090909,-52.954181818181816,11
2006,4,Rondonia,-11.523333333333332,-62.29777777777778,9
2006,4,Roraima,2.6134308510638298,-60.80274202127659,376
2006,5,Acre,-8.720655172413794,-71.18975862068964,58
2006,5,Amazonas,-6.4721,-67.93375,20
2006,5,Maranhao,-3.358409090909091,-45.84390909090909,22
2006,5,Mato Grosso,-12.626185897435896,-55.79841025641025,624
2006,5,Para,-2.714,-47.757875,8
2006,5,Rondonia,-10.94207619047619,-63.049009523809524,105
2006,5,Roraima,3.4144,-60.9682,5
2006,5,Tocantins,-7.432,-48.294,1
2006,6,Acre,-8.353264705882353,-71.48820588235294,34
2006,6,Amazonas,-4.9839679487179485,-61.48296794871794,156
2006,6,Maranhao,-3.608764705882353,-45.920435294117645,85
2006,6,Mato Grosso,-12.032284357188093,-55.68360544648512,1579
2006,6,Para,-3.836300236406619,-49.36973758865248,423
2006,6,Rondonia,-10.770107758620687,-63.065176724137935,232
2006,6,Tocantins,-7.462615384615384,-48.440692307692316,13
2006,7,Acre,-8.91574193548387,-70.53182795698925,186
2006,7,Amazonas,-6.3077979094076655,-62.183043554006964,574
2006,7,Maranhao,-4.034453416149068,-46.24545341614906,161
2006,7,Mato Grosso,-11.412908611019464,-56.252292972616296,3031
2006,7,Para,-5.243761636828645,-51.75556470588236,1955
2006,7,Rondonia,-10.234776726584672,-63.28865562913907,1057
2006,7,Roraima,-1.118,-61.589,1
2006,7,Tocantins,-7.9692,-48.584466666666664,30
2006,8,Acre,-8.76853085600531,-70.57588652952887,1507
2006,8,Amapa,1.199037037037037,-51.06307407407408,27
2006,8,Amazonas,-6.927978523095028,-62.89967637540453,3399
2006,8,Maranhao,-3.842996710526316,-46.23700986842105,304
2006,8,Mato Grosso,-10.555764532941332,-57.11197260457036,7483
2006,8,Para,-6.526728292618162,-52.573808550185866,15064
2006,8,Rondonia,-10.205560737356231,-63.47443359067275,6347
2006,8,Roraima,3.141523809523809,-60.96114285714286,21
2006,8,Tocantins,-6.843767857142857,-48.444517857142856,56
2006,9,Acre,-9.225773347605031,-69.48016376772813,3737
2006,9,Amapa,1.3329622641509433,-50.96812578616352,159
2006,9,Amazonas,-6.693354960037612,-63.93690244475788,4254
2006,9,Maranhao,-3.7174093406593407,-46.233813186813194,364
2006,9,Mato Grosso,-10.916532860687699,-56.538587805742644,14105
2006,9,Para,-6.132622155009452,-51.52526646502836,13225
2006,9,Rondonia,-10.716142857142856,-63.123067947516404,14938
2006,9,Roraima,2.6821607142857142,-60.641964285714295,56
2006,9,Tocantins,-7.176994736842105,-48.57651052631578,190
2006,10,Acre,-10.08591,-68.83563666666666,600
2006,10,Amapa,1.4455274336283186,-51.233391150442486,565
2006,10,Amazonas,-3.851800091701055,-60.0166121045392,2181
2006,10,Maranhao,-3.921793103448276,-46.21195878889824,1189
2006,10,Mato Grosso,-11.170265342960288,-56.90351218411552,2216
2006,10,Para,-3.833696447678151,-52.22193569441472,9346
2006,10,Rondonia,-10.346018997361476,-63.11142638522427,1895
2006,10,Roraima,2.6630683229813665,-60.32582608695652,161
2006,10,Tocantins,-6.6559358974358975,-48.51428846153846,156
2006,11,Acre,-9.80839393939394,-68.71706060606061,66
2006,11,Amapa,1.1367174254317112,-51.15985557299843,637
2006,11,Amazonas,-3.788437074829932,-59.93790306122449,588
2006,11,Maranhao,-3.8224644647596575,-45.985610734296664,3391
2006,11,Mato Grosso,-12.362420215495122,-55.84617598768599,1949
2006,11,Para,-2.8730423378769103,-50.8463395291202,9684
2006,11,Rondonia,-11.242417721518988,-62.893062317429404,1027
2006,11,Roraima,3.14259375,-60.462572916666666,96
2006,11,Tocantins,-6.633416666666666,-48.42027777777778,36
2006,12,Amapa,0.6474847328244274,-51.42554198473281,262
2006,12,Amazonas,-2.9517955182072826,-59.366235294117644,357
2006,12,Maranhao,-3.114689338235294,-45.886245863970586,2176
2006,12,Mato Grosso,-12.172103260869564,-55.31984782608696,184
2006,12,Para,-2.399857615249952,-50.085159696557085,5141
2006,12,Rondonia,-11.448658536585365,-62.768902439024394,41
2006,12,Roraima,2.413829268292683,-60.26279024390244,410
2006,12,Tocantins,-6.645875,-48.405375,8
2007,1,Acre,-7.633,-73.007,1
2007,1,Amapa,0.14,-51.2245,12
2007,1,Amazonas,-2.688688679245283,-64.60062264150945,106
2007,1,Maranhao,-2.9404899135446687,-45.97893083573487,347
2007,1,Mato Grosso,-12.104922297297296,-54.69443581081081,296
2007,1,Para,-2.448077111383109,-50.50570134638922,817
2007,1,Rondonia,-10.618295454545454,-63.18334090909091,44
2007,1,Roraima,2.544399305555556,-60.47203125,288
2007,1,Tocantins,-6.966285714285713,-48.657285714285706,7
2007,2,Acre,-7.736357142857144,-72.443,14
2007,2,Amapa,-0.919,-52.306,1
2007,2,Amazonas,-1.075005988023952,-64.94885628742514,167
2007,2,Maranhao,-3.805333333333333,-46.18,3
2007,2,Mato Grosso,-12.771830601092896,-55.89741530054644,183
2007,2,Para,-2.7986153846153847,-52.06030769230769,39
2007,2,Rondonia,-10.5202,-63.6208,5
2007,2,Roraima,1.916475129918337,-60.62795100222718,1347
2007,2,Tocantins,-7.297,-48.5435,2
2007,3,Acre,-7.741,-72.8312,5
2007,3,Amapa,1.8105,-50.2685,2
2007,3,Amazonas,-1.7255714285714285,-65.77514285714287,14
2007,3,Maranhao,-4.65,-47.049,2
2007,3,Mato Grosso,-12.586373853211008,-55.26233944954128,436
2007,3,Para,-5.919411764705882,-51.73076470588236,17
2007,3,Rondonia,-10.990846153846153,-62.39176923076923,26
2007,3,Roraima,2.6599687162891046,-61.11768932038834,927
2007,3,Tocantins,-5.3445,-48.5595,2
2007,4,Acre,-10.3095,-68.949875,8
2007,4,Amazonas,-3.7263888888888888,-62.831,18
2007,4,Maranhao,-2.922,-45.8115,2
2007,4,Mato Grosso,-12.359848076923077,-55.536317307692315,520
2007,4,Para,-5.7047647058823525,-52.09582352941176,17
2007,4,Rondonia,-10.777222222222223,-63.319,9
2007,4,Roraima,2.688538043478261,-61.080418478260874,184
2007,4,Tocantins,-6.6355,-48.6005,2
2007,5,Acre,-9.220933333333331,-70.77986666666666,15
2007,5,Amazonas,-4.1295,-61.6695,16
2007,5,Maranhao,-3.5163636363636366,-45.61840909090909,22
2007,5,Mato Grosso,-12.373053997923154,-55.039333333333325,963
2007,5,Para,-3.9975111111111112,-50.27971111111111,90
2007,5,Rondonia,-11.72490625,-61.838609375,64
2007,5,Roraima,2.83,-60.903,2
2007,5,Tocantins,-7.632,-48.926,4
2007,6,Acre,-8.91986842105263,-70.45194736842105,76
2007,6,Amazonas,-5.716761111111111,-62.85522777777778,180
2007,6,Maranhao,-3.8393689320388353,-46.08941747572816,103
2007,6,Mato Grosso,-12.070337800369684,-55.57160905730129,2164
2007,6,Para,-4.602746646795827,-49.92719672131148,671
2007,6,Rondonia,-11.094135922330096,-62.72077022653722,309
2007,6,Roraima,2.134,-60.993,3
2007,6,Tocantins,-7.871153846153846,-48.68546153846154,13
2007,7,Acre,-9.105320441988951,-70.06116022099448,181
2007,7,Amapa,1.7649473684210526,-50.904736842105265,19
2007,7,Amazonas,-6.079378912685337,-63.56910543657331,607
2007,7,Maranhao,-3.752592391304348,-45.84931521739129,184
2007,7,Mato Grosso,-11.680684466019416,-55.689850634802085,2678
2007,7,Para,-4.8874636604774535,-51.27800689655173,1885
2007,7,Rondonia,-10.895158703071672,-63.02080716723548,586
2007,7,Roraima,2.833266666666667,-60.7662,15
2007,7,Tocantins,-7.129439024390244,-48.43048780487805,41
2007,8,Acre,-9.121382080329555,-69.91843563336766,1942
2007,8,Amapa,1.4863,-51.1427,10
2007,8,Amazonas,-7.288238596491229,-62.8307864661654,3990
2007,8,Maranhao,-4.20486674816626,-46.05948899755501,818
2007,8,Mato Grosso,-10.797963550485695,-56.54313795561893,11221
2007,8,Para,-6.9635985691573925,-52.18527943514449,21386
2007,8,Rondonia,-10.63672429078014,-63.12159692671395,6768
2007,8,Roraima,1.2975,-60.54775,4
2007,8,Tocantins,-6.830345528455285,-48.46722357723577,246
2007,9,Acre,-9.54527175908924,-69.25433308850533,5446
2007,9,Amapa,1.655013698630137,-51.00497260273973,146
2007,9,Amazonas,-7.280558648111331,-64.43761573416643,3521
2007,9,Maranhao,-4.631677760375881,-46.46859201252937,2554
2007,9,Mato Grosso,-11.018349771984338,-56.16291916542233,24779
2007,9,Para,-6.79996975742462,-50.97926551802312,22055
2007,9,Rondonia,-10.827744303617203,-63.11611371404159,14044
2007,9,Roraima,2.978368421052632,-60.85552631578947,19
2007,9,Tocantins,-6.878175043327556,-48.52944020797228,577
2007,10,Acre,-9.969232077764275,-68.81484811664642,823
2007,10,Amapa,1.6905567010309277,-51.30750309278351,485
2007,10,Amazonas,-4.692121467227901,-61.09757907396273,1663
2007,10,Maranhao,-4.283329628625644,-46.08484548658173,3689
2007,10,Mato Grosso,-11.344202453227604,-56.366272580845,8071
2007,10,Para,-4.449685358255452,-51.210823987538944,8346
2007,10,Rondonia,-10.772422334644931,-63.04136068952595,5337
2007,10,Roraima,2.570463768115942,-60.44055072463768,69
2007,10,Tocantins,-7.193661290322581,-48.6240685483871,248
2007,11,Acre,-9.743105263157894,-68.72528947368421,38
2007,11,Amapa,1.0734488711819388,-51.25971845949535,753
2007,11,Amazonas,-3.1580384153661463,-60.03927010804321,833
2007,11,Maranhao,-3.758164902697166,-45.95506555138272,2929
2007,11,Mato Grosso,-12.312109686609686,-55.22318233618233,702
2007,11,Para,-2.786492485663437,-50.681172038758156,10114
2007,11,Rondonia,-10.846761702127662,-63.00808085106383,235
2007,11,Roraima,2.5990224089635854,-60.176050420168075,357
2007,11,Tocantins,-6.536375,-48.482171875,64
2007,12,Amapa,0.38482142857142854,-51.30630357142857,56
2007,12,Amazonas,-2.456730337078652,-61.324707865168534,178
2007,12,Maranhao,-2.6673890214797136,-45.665170047732694,1676
2007,12,Mato Grosso,-12.330810880829016,-55.43647150259067,386
2007,12,Para,-2.1000703994760967,-49.45840897184021,3054
2007,12,Rondonia,-11.53522,-62.8345,50
2007,12,Roraima,2.8561379310344828,-60.277517241379314,29
2007,12,Tocantins,-6.21225,-48.450875,8
2008,1,Amapa,0.09825,-51.551,4
2008,1,Amazonas,-0.9627333333333332,-64.26686666666666,45
2008,1,Maranhao,-2.98275,-45.812458333333325,120
2008,1,Mato Grosso,-12.353376712328767,-54.23857534246575,146
2008,1,Para,-2.678116666666667,-50.062954166666664,240
2008,1,Rondonia,-11.72883333333333,-62.129,6
2008,1,Roraima,2.2999919137466307,-60.357345013477094,371
2008,1,Tocantins,-7.004,-48.550666666666665,6
2008,2,Amapa,-0.934,-52.224,1
2008,2,Amazonas,-1.2802708333333332,-62.47970833333333,48
2008,2,Maranhao,-4.055157894736841,-46.69515789473684,19
2008,2,Mato Grosso,-13.262106557377049,-55.49272131147541,122
2008,2,Para,-3.3033333333333332,-50.19621212121212,99
2008,2,Rondonia,-10.8995,-63.052583333333324,12
2008,2,Roraima,2.557031390134529,-60.418941704035866,223
2008,2,Tocantins,-6.517333333333333,-48.053,3
2008,3,Acre,-8.236,-73.038,1
2008,3,Amapa,2.224,-50.9375,2
2008,3,Amazonas,-0.24648,-66.94616,25
2008,3,Mato Grosso,-12.527205128205129,-55.41031623931624,117
2008,3,Para,-3.3261818181818184,-51.720727272727274,11
2008,3,Rondonia,-11.474,-62.296,2
2008,3,Roraima,1.9533247863247865,-60.525541310541314,702
2008,4,Acre,-7.887,-72.438,1
2008,4,Amapa,0.744,-51.3185,2
2008,4,Amazonas,-0.9677142857142856,-65.78408571428571,35
2008,4,Maranhao,-4.068625,-45.977125,8
2008,4,Mato Grosso,-12.582054794520548,-55.46792694063927,219
2008,4,Para,-3.949,-50.616583333333324,12
2008,4,Rondonia,-12.39175,-61.272,12
2008,4,Roraima,2.608456834532374,-60.73242805755396,278
2008,4,Tocantins,-6.6975,-48.053,2
2008,5,Acre,-10.00991304347826,-69.52073913043479,23
2008,5,Amazonas,-4.641916666666666,-61.61483333333332,12
2008,5,Maranhao,-3.872,-45.685352941176475,17
2008,5,Mato Grosso,-12.51973359073359,-56.00032432432432,259
2008,5,Para,-5.365,-50.394233333333325,30
2008,5,Rondonia,-11.23725,-62.732,20
2008,5,Roraima,3.5565,-60.51522727272727,22
2008,6,Acre,-9.129,-70.49122222222222,18
2008,6,Amapa,0.8325,-50.933,2
2008,6,Amazonas,-6.532190476190476,-63.17211904761905,42
2008,6,Maranhao,-3.39942,-45.90984,50
2008,6,Mato Grosso,-12.214245070422535,-55.4272,710
2008,6,Para,-4.391064024390244,-50.14934146341464,328
2008,6,Rondonia,-11.182430379746835,-62.35077215189874,79
2008,6,Roraima,3.352333333333333,-60.898,3
2008,6,Tocantins,-7.5933125,-48.9826875,16
2008,7,Acre,-9.20459393939394,-69.57298787878788,165
2008,7,Amapa,0.88925,-51.16475,4
2008,7,Amazonas,-6.527916849015317,-62.26613129102846,457
2008,7,Maranhao,-3.57889539748954,-45.604661087866106,239
2008,7,Mato Grosso,-11.739926294820716,-56.16043227091634,1506
2008,7,Para,-5.480572185430464,-52.31161258278145,3020
2008,7,Rondonia,-10.35449894736842,-62.90878947368421,475
2008,7,Tocantins,-7.231857142857144,-48.43237142857143,35
2008,8,Acre,-8.929630475015422,-70.38008328192474,1621
2008,8,Amapa,1.1912142857142856,-51.13214285714285,14
2008,8,Amazonas,-7.174269897557132,-63.08100157604414,2538
2008,8,Maranhao,-3.422639405204461,-45.60163197026022,269
2008,8,Mato Grosso,-10.999676268412438,-57.178345990180034,3055
2008,8,Para,-6.07177770729497,-52.708018667874946,11035
2008,8,Rondonia,-9.932447183098592,-63.34891408450704,2840
2008,8,Roraima,3.2421538461538466,-60.74476923076923,13
2008,8,Tocantins,-7.1981166666666665,-48.63298333333333,60
2008,9,Acre,-9.331972853749578,-69.57258330505599,2947
2008,9,Amapa,1.0114285714285713,-51.147676691729316,133
2008,9,Amazonas,-7.487525058275057,-64.80911596736597,1716
2008,9,Maranhao,-2.944222772277228,-45.66084158415841,404
2008,9,Mato Grosso,-11.155036686028737,-57.53340354631611,6542
2008,9,Para,-5.926961640071858,-51.23425763499947,9463
2008,9,Rondonia,-10.581432009391508,-63.21758970847193,5111
2008,9,Roraima,3.245833333333333,-60.73973333333333,30
2008,9,Tocantins,-7.180560975609756,-48.547121951219516,123
2008,10,Acre,-9.864339953271028,-68.63780490654206,856
2008,10,Amapa,1.3998079877112135,-51.328287250384015,651
2008,10,Amazonas,-6.20553892733564,-62.98285813148789,1156
2008,10,Maranhao,-4.146680255795364,-46.177667466027174,1251
2008,10,Mato Grosso,-11.61876829982432,-55.91393324224088,5123
2008,10,Para,-4.404705912863071,-50.892089211618256,11568
2008,10,Rondonia,-10.78003649921507,-63.22219309262167,2548
2008,10,Roraima,2.9365625,-60.4116875,112
2008,10,Tocantins,-6.796197628458498,-48.525940711462454,253
2008,11,Acre,-9.325238095238095,-70.03925396825396,63
2008,11,Amapa,1.2926895093062607,-51.14872588832487,1182
2008,11,Amazonas,-4.034906191369607,-60.42924015009381,533
2008,11,Maranhao,-3.8394942377346073,-45.97615903852486,3037
