country,state,year,month,fires,forest_area,defo_area,co2,temperature,precipitation,palm,soy,region
Brazil,Acre,1998,1,0,62.97575627,,312289.054,26.7041,335.5,93,16651,Amazon
Brazil,Alagoas,1998,1,0,62.97575627,,312289.054,26.7041,71.3,93,16651,not_amazon
Brazil,Amapa,1998,1,0,62.97575627,,312289.054,26.7041,253.5,93,16651,Amazon
Brazil,Amazonas,1998,1,0,62.97575627,,312289.054,26.7041,302.6,93,16651,Amazon
Brazil,Bahia,1998,1,0,62.97575627,,312289.054,26.7041,63.6,93,16651,not_amazon
Brazil,Ceara,1998,1,0,62.97575627,,312289.054,26.7041,176.3,93,16651,not_amazon
Brazil,Distrito Federal,1998,1,0,62.97575627,,312289.054,26.7041,246.3,93,16651,not_amazon
Brazil,Espirito Santo,1998,1,0,62.97575627,,312289.054,26.7041,81.6,93,16651,not_amazon
Brazil,Goias,1998,1,0,62.97575627,,312289.054,26.7041,245.9,93,16651,not_amazon
Brazil,Maranhao,1998,1,0,62.97575627,,312289.054,26.7041,306.7,93,16651,Amazon
Brazil,Mato Grosso,1998,1,0,62.97575627,,312289.054,26.7041,217.1,93,16651,Amazon
Brazil,Mato Grosso do Sul,1998,1,0,62.97575627,,312289.054,26.7041,,93,16651,Amazon
Brazil,Minas Gerais,1998,1,0,62.97575627,,312289.054,26.7041,339.6,93,16651,not_amazon
Brazil,Pará,1998,1,0,62.97575627,,312289.054,26.7041,409.3,93,16651,Amazon
Brazil,Paraiba,1998,1,0,62.97575627,,312289.054,26.7041,106.3,93,16651,not_amazon
Brazil,Paraná,1998,1,0,62.97575627,,312289.054,26.7041,160.9,93,16651,not_amazon
Brazil,Pernambuco,1998,1,0,62.97575627,,312289.054,26.7041,67.4,93,16651,not_amazon
Brazil,Piauí,1998,1,0,62.97575627,,312289.054,26.7041,281.1,93,16651,not_amazon
Brazil,Rio de Janeiro,1998,1,0,62.97575627,,312289.054,26.7041,,93,16651,not_amazon
Brazil,Rio Grande do Norte,1998,1,0,62.97575627,,312289.054,26.7041,39.5,93,16651,not_amazon
Brazil,Rio Grande do Sul,1998,1,0,62.97575627,,312289.054,26.7041,134.2,93,16651,not_amazon
Brazil,Rondonia,1998,1,0,62.97575627,,312289.054,26.7041,,93,16651,Amazon
Brazil,Roraima,1998,1,0,62.97575627,,312289.054,26.7041,0.1,93,16651,Amazon
Brazil,Santa Catarina,1998,1,0,62.97575627,,312289.054,26.7041,305.6,93,16651,not_amazon
Brazil,Sao Paulo,1998,1,0,62.97575627,,312289.054,26.7041,200.6,93,16651,not_amazon
Brazil,Sergipe,1998,1,0,62.97575627,,312289.054,26.7041,23.6,93,16651,not_amazon
Brazil,Tocantins,1998,1,0,62.97575627,,312289.054,26.7041,197.8,93,16651,not_amazon
Brazil,Acre,1999,1,0,62.67149076,,320173.104,26.0825,463.6,108,16478,Amazon
Brazil,Alagoas,1999,1,58,62.67149076,,320173.104,26.0825,21.3,108,16478,not_amazon
Brazil,Amapa,1999,1,0,62.67149076,,320173.104,26.0825,320,108,16478,Amazon
Brazil,Amazonas,1999,1,3,62.67149076,,320173.104,26.0825,411.6,108,16478,Amazon
Brazil,Bahia,1999,1,114,62.67149076,,320173.104,26.0825,99.3,108,16478,not_amazon
Brazil,Ceara,1999,1,47,62.67149076,,320173.104,26.0825,59.3,108,16478,not_amazon
Brazil,Distrito Federal,1999,1,0,62.67149076,,320173.104,26.0825,70.8,108,16478,not_amazon
Brazil,Espirito Santo,1999,1,33,62.67149076,,320173.104,26.0825,83.4,108,16478,not_amazon
Brazil,Goias,1999,1,14,62.67149076,,320173.104,26.0825,196.5,108,16478,not_amazon
Brazil,Maranhao,1999,1,54,62.67149076,,320173.104,26.0825,135.7,108,16478,Amazon
Brazil,Mato Grosso,1999,1,39,62.67149076,,320173.104,26.0825,281.6,108,16478,Amazon
Brazil,Mato Grosso do Sul,1999,1,239,62.67149076,,320173.104,26.0825,,108,16478,Amazon
Brazil,Minas Gerais,1999,1,36,62.67149076,,320173.104,26.0825,237.3,108,16478,not_amazon
Brazil,Pará,1999,1,87,62.67149076,,320173.104,26.0825,234.8,108,16478,Amazon
Brazil,Paraiba,1999,1,26,62.67149076,,320173.104,26.0825,16.7,108,16478,not_amazon
Brazil,Paraná,1999,1,7,62.67149076,,320173.104,26.0825,341,108,16478,not_amazon
Brazil,Pernambuco,1999,1,102,62.67149076,,320173.104,26.0825,44.7,108,16478,not_amazon
Brazil,Piauí,1999,1,21,62.67149076,,320173.104,26.0825,200.8,108,16478,not_amazon
Brazil,Rio de Janeiro,1999,1,0,62.67149076,,320173.104,26.0825,,108,16478,not_amazon
Brazil,Rio Grande do Norte,1999,1,32,62.67149076,,320173.104,26.0825,12.6,108,16478,not_amazon
Brazil,Rio Grande do Sul,1999,1,63,62.67149076,,320173.104,26.0825,100.6,108,16478,not_amazon
Brazil,Rondonia,1999,1,1,62.67149076,,320173.104,26.0825,,108,16478,Amazon
Brazil,Roraima,1999,1,15,62.67149076,,320173.104,26.0825,20.3,108,16478,Amazon
Brazil,Santa Catarina,1999,1,11,62.67149076,,320173.104,26.0825,260.9,108,16478,not_amazon
Brazil,Sao Paulo,1999,1,7,62.67149076,,320173.104,26.0825,319.1,108,16478,not_amazon
Brazil,Sergipe,1999,1,36,62.67149076,,320173.104,26.0825,14.8,108,16478,not_amazon
Brazil,Tocantins,1999,1,36,62.67149076,,320173.104,26.0825,391.7,108,16478,not_amazon
Brazil,Acre,2000,1,0,62.36722524,,327983.814,25.8922,188.8,110,17725,Amazon
Brazil,Alagoas,2000,1,11,62.36722524,,327983.814,25.8922,90,110,17725,not_amazon
Brazil,Amapa,2000,1,2,62.36722524,,327983.814,25.8922,309.6,110,17725,Amazon
Brazil,Amazonas,2000,1,7,62.36722524,,327983.814,25.8922,350.2,110,17725,Amazon
Brazil,Bahia,2000,1,31,62.36722524,,327983.814,25.8922,29.5,110,17725,not_amazon
Brazil,Ceara,2000,1,1,62.36722524,,327983.814,25.8922,246.9,110,17725,not_amazon
Brazil,Distrito Federal,2000,1,0,62.36722524,,327983.814,25.8922,130,110,17725,not_amazon
Brazil,Espirito Santo,2000,1,5,62.36722524,,327983.814,25.8922,243.9,110,17725,not_amazon
Brazil,Goias,2000,1,10,62.36722524,,327983.814,25.8922,385.7,110,17725,not_amazon
Brazil,Maranhao,2000,1,19,62.36722524,,327983.814,25.8922,267.1,110,17725,Amazon
Brazil,Mato Grosso,2000,1,44,62.36722524,,327983.814,25.8922,173.7,110,17725,Amazon
Brazil,Mato Grosso do Sul,2000,1,326,62.36722524,,327983.814,25.8922,,110,17725,Amazon
Brazil,Minas Gerais,2000,1,24,62.36722524,,327983.814,25.8922,469.5,110,17725,not_amazon
Brazil,Pará,2000,1,30,62.36722524,,327983.814,25.8922,411.9,110,17725,Amazon
Brazil,Paraiba,2000,1,0,62.36722524,,327983.814,25.8922,96.4,110,17725,not_amazon
Brazil,Paraná,2000,1,49,62.36722524,,327983.814,25.8922,125.2,110,17725,not_amazon
Brazil,Pernambuco,2000,1,3,62.36722524,,327983.814,25.8922,276.4,110,17725,not_amazon
Brazil,Piauí,2000,1,5,62.36722524,,327983.814,25.8922,183.2,110,17725,not_amazon
Brazil,Rio de Janeiro,2000,1,0,62.36722524,,327983.814,25.8922,,110,17725,not_amazon
Brazil,Rio Grande do Norte,2000,1,1,62.36722524,,327983.814,25.8922,50,110,17725,not_amazon
Brazil,Rio Grande do Sul,2000,1,126,62.36722524,,327983.814,25.8922,41.3,110,17725,not_amazon
Brazil,Rondonia,2000,1,0,62.36722524,,327983.814,25.8922,,110,17725,Amazon
Brazil,Roraima,2000,1,18,62.36722524,,327983.814,25.8922,45.4,110,17725,Amazon
Brazil,Santa Catarina,2000,1,14,62.36722524,,327983.814,25.8922,,110,17725,not_amazon
Brazil,Sao Paulo,2000,1,36,62.36722524,,327983.814,25.8922,328.3,110,17725,not_amazon
Brazil,Sergipe,2000,1,1,62.36722524,,327983.814,25.8922,64.2,110,17725,not_amazon
Brazil,Tocantins,2000,1,15,62.36722524,,327983.814,25.8922,288.3,110,17725,not_amazon
Brazil,Acre,2001,1,0,62.01930094,,337433.673,25.889,317.2,118,19407,Amazon
Brazil,Alagoas,2001,1,5,62.01930094,,337433.673,25.889,27.6,118,19407,not_amazon
Brazil,Amapa,2001,1,0,62.01930094,,337433.673,25.889,442.4,118,19407,Amazon
Brazil,Amazonas,2001,1,3,62.01930094,,337433.673,25.889,348.4,118,19407,Amazon
Brazil,Bahia,2001,1,24,62.01930094,,337433.673,25.889,95.2,118,19407,not_amazon
Brazil,Ceara,2001,1,11,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Distrito Federal,2001,1,0,62.01930094,,337433.673,25.889,179.4,118,19407,not_amazon
Brazil,Espirito Santo,2001,1,1,62.01930094,,337433.673,25.889,53.5,118,19407,not_amazon
Brazil,Goias,2001,1,29,62.01930094,,337433.673,25.889,209,118,19407,not_amazon
Brazil,Maranhao,2001,1,29,62.01930094,,337433.673,25.889,336.2,118,19407,Amazon
Brazil,Mato Grosso,2001,1,44,62.01930094,,337433.673,25.889,119,118,19407,Amazon
Brazil,Mato Grosso do Sul,2001,1,97,62.01930094,,337433.673,25.889,,118,19407,Amazon
Brazil,Minas Gerais,2001,1,18,62.01930094,,337433.673,25.889,165.9,118,19407,not_amazon
Brazil,Pará,2001,1,34,62.01930094,,337433.673,25.889,395.8,118,19407,Amazon
Brazil,Paraiba,2001,1,11,62.01930094,,337433.673,25.889,25.3,118,19407,not_amazon
Brazil,Paraná,2001,1,32,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Pernambuco,2001,1,7,62.01930094,,337433.673,25.889,58.8,118,19407,not_amazon
Brazil,Piauí,2001,1,29,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Rio de Janeiro,2001,1,0,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Rio Grande do Norte,2001,1,2,62.01930094,,337433.673,25.889,30.1,118,19407,not_amazon
Brazil,Rio Grande do Sul,2001,1,12,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Rondonia,2001,1,0,62.01930094,,337433.673,25.889,,118,19407,Amazon
Brazil,Roraima,2001,1,101,62.01930094,,337433.673,25.889,0,118,19407,Amazon
Brazil,Santa Catarina,2001,1,11,62.01930094,,337433.673,25.889,,118,19407,not_amazon
Brazil,Sao Paulo,2001,1,26,62.01930094,,337433.673,25.889,144.2,118,19407,not_amazon
Brazil,Sergipe,2001,1,2,62.01930094,,337433.673,25.889,24.6,118,19407,not_amazon
Brazil,Tocantins,2001,1,19,62.01930094,,337433.673,25.889,234.4,118,19407,not_amazon
Brazil,Acre,2002,1,0,61.67137665,,332266.87,26.0038,217.3,129,21449,Amazon
Brazil,Alagoas,2002,1,12,61.67137665,,332266.87,26.0038,356.5,129,21449,not_amazon
Brazil,Amapa,2002,1,7,61.67137665,,332266.87,26.0038,240.3,129,21449,Amazon
Brazil,Amazonas,2002,1,17,61.67137665,,332266.87,26.0038,380.8,129,21449,Amazon
Brazil,Bahia,2002,1,125,61.67137665,,332266.87,26.0038,252.4,129,21449,not_amazon
Brazil,Ceara,2002,1,33,61.67137665,,332266.87,26.0038,287.5,129,21449,not_amazon
Brazil,Distrito Federal,2002,1,0,61.67137665,,332266.87,26.0038,208.3,129,21449,not_amazon
Brazil,Espirito Santo,2002,1,2,61.67137665,,332266.87,26.0038,,129,21449,not_amazon
Brazil,Goias,2002,1,12,61.67137665,,332266.87,26.0038,253.7,129,21449,not_amazon
Brazil,Maranhao,2002,1,48,61.67137665,,332266.87,26.0038,345.6,129,21449,Amazon
Brazil,Mato Grosso,2002,1,172,61.67137665,,332266.87,26.0038,217.6,129,21449,Amazon
Brazil,Mato Grosso do Sul,2002,1,304,61.67137665,,332266.87,26.0038,,129,21449,Amazon
Brazil,Minas Gerais,2002,1,29,61.67137665,,332266.87,26.0038,285.5,129,21449,not_amazon
Brazil,Pará,2002,1,144,61.67137665,,332266.87,26.0038,446.1,129,21449,Amazon
Brazil,Paraiba,2002,1,5,61.67137665,,332266.87,26.0038,179.4,129,21449,not_amazon
Brazil,Paraná,2002,1,47,61.67137665,,332266.87,26.0038,223,129,21449,not_amazon
Brazil,Pernambuco,2002,1,10,61.67137665,,332266.87,26.0038,231.6,129,21449,not_amazon
Brazil,Piauí,2002,1,33,61.67137665,,332266.87,26.0038,303.8,129,21449,not_amazon
Brazil,Rio de Janeiro,2002,1,0,61.67137665,,332266.87,26.0038,,129,21449,not_amazon
Brazil,Rio Grande do Norte,2002,1,4,61.67137665,,332266.87,26.0038,113.9,129,21449,not_amazon
Brazil,Rio Grande do Sul,2002,1,265,61.67137665,,332266.87,26.0038,72.4,129,21449,not_amazon
Brazil,Rondonia,2002,1,6,61.67137665,,332266.87,26.0038,,129,21449,Amazon
Brazil,Roraima,2002,1,302,61.67137665,,332266.87,26.0038,3.5,129,21449,Amazon
Brazil,Santa Catarina,2002,1,22,61.67137665,,332266.87,26.0038,229.9,129,21449,not_amazon
Brazil,Sao Paulo,2002,1,19,61.67137665,,332266.87,26.0038,284.8,129,21449,not_amazon
Brazil,Sergipe,2002,1,1,61.67137665,,332266.87,26.0038,169.2,129,21449,not_amazon
Brazil,Tocantins,2002,1,35,61.67137665,,332266.87,26.0038,431.7,129,21449,not_amazon
Brazil,Acre,2003,1,10,61.32345235,,321621.569,26.4503,286.5,142,22450,Amazon
Brazil,Alagoas,2003,1,150,61.32345235,,321621.569,26.4503,37.2,142,22450,not_amazon
Brazil,Amapa,2003,1,31,61.32345235,,321621.569,26.4503,88,142,22450,Amazon
Brazil,Amazonas,2003,1,158,61.32345235,,321621.569,26.4503,105.8,142,22450,Amazon
Brazil,Bahia,2003,1,439,61.32345235,,321621.569,26.4503,26.7,142,22450,not_amazon
Brazil,Ceara,2003,1,264,61.32345235,,321621.569,26.4503,151,142,22450,not_amazon
Brazil,Distrito Federal,2003,1,0,61.32345235,,321621.569,26.4503,229.4,142,22450,not_amazon
Brazil,Espirito Santo,2003,1,4,61.32345235,,321621.569,26.4503,206.7,142,22450,not_amazon
Brazil,Goias,2003,1,14,61.32345235,,321621.569,26.4503,314.9,142,22450,not_amazon
Brazil,Maranhao,2003,1,436,61.32345235,,321621.569,26.4503,359.1,142,22450,Amazon
Brazil,Mato Grosso,2003,1,896,61.32345235,,321621.569,26.4503,297.5,142,22450,Amazon
Brazil,Mato Grosso do Sul,2003,1,182,61.32345235,,321621.569,26.4503,,142,22450,Amazon
Brazil,Minas Gerais,2003,1,37,61.32345235,,321621.569,26.4503,781.6,142,22450,not_amazon
Brazil,Pará,2003,1,900,61.32345235,,321621.569,26.4503,181.6,142,22450,Amazon
Brazil,Paraiba,2003,1,70,61.32345235,,321621.569,26.4503,51.3,142,22450,not_amazon
Brazil,Paraná,2003,1,109,61.32345235,,321621.569,26.4503,223.6,142,22450,not_amazon
Brazil,Pernambuco,2003,1,188,61.32345235,,321621.569,26.4503,53.3,142,22450,not_amazon
Brazil,Piauí,2003,1,86,61.32345235,,321621.569,26.4503,105,142,22450,not_amazon
Brazil,Rio de Janeiro,2003,1,0,61.32345235,,321621.569,26.4503,250.4,142,22450,not_amazon
Brazil,Rio Grande do Norte,2003,1,113,61.32345235,,321621.569,26.4503,84.1,142,22450,not_amazon
Brazil,Rio Grande do Sul,2003,1,58,61.32345235,,321621.569,26.4503,130.8,142,22450,not_amazon
Brazil,Rondonia,2003,1,62,61.32345235,,321621.569,26.4503,,142,22450,Amazon
Brazil,Roraima,2003,1,547,61.32345235,,321621.569,26.4503,0.8,142,22450,Amazon
Brazil,Santa Catarina,2003,1,45,61.32345235,,321621.569,26.4503,113.5,142,22450,not_amazon
Brazil,Sao Paulo,2003,1,59,61.32345235,,321621.569,26.4503,317.2,142,22450,not_amazon
Brazil,Sergipe,2003,1,198,61.32345235,,321621.569,26.4503,10.7,142,22450,not_amazon
Brazil,Tocantins,2003,1,35,61.32345235,,321621.569,26.4503,487.1,142,22450,not_amazon
Brazil,Acre,2004,1,0,60.97552805,728,337826.042,26.1996,214.5,160,22740,Amazon
Brazil,Alagoas,2004,1,9,60.97552805,,337826.042,26.1996,222.8,160,22740,not_amazon
Brazil,Amapa,2004,1,38,60.97552805,46,337826.042,26.1996,182.8,160,22740,Amazon
Brazil,Amazonas,2004,1,123,60.97552805,1232,337826.042,26.1996,179.6,160,22740,Amazon
Brazil,Bahia,2004,1,158,60.97552805,,337826.042,26.1996,319.4,160,22740,not_amazon
Brazil,Ceara,2004,1,143,60.97552805,,337826.042,26.1996,447.2,160,22740,not_amazon
Brazil,Distrito Federal,2004,1,0,60.97552805,,337826.042,26.1996,344.4,160,22740,not_amazon
Brazil,Espirito Santo,2004,1,1,60.97552805,,337826.042,26.1996,345.4,160,22740,not_amazon
Brazil,Goias,2004,1,10,60.97552805,,337826.042,26.1996,282.3,160,22740,not_amazon
Brazil,Maranhao,2004,1,241,60.97552805,755,337826.042,26.1996,445.7,160,22740,Amazon
Brazil,Mato Grosso,2004,1,301,60.97552805,11814,337826.042,26.1996,174.9,160,22740,Amazon
Brazil,Mato Grosso do Sul,2004,1,258,60.97552805,,337826.042,26.1996,,160,22740,Amazon
Brazil,Minas Gerais,2004,1,22,60.97552805,,337826.042,26.1996,502.9,160,22740,not_amazon
Brazil,Pará,2004,1,579,60.97552805,,337826.042,26.1996,373.8,160,22740,Amazon
Brazil,Paraiba,2004,1,33,60.97552805,,337826.042,26.1996,303.2,160,22740,not_amazon
Brazil,Paraná,2004,1,88,60.97552805,,337826.042,26.1996,186.4,160,22740,not_amazon
Brazil,Pernambuco,2004,1,29,60.97552805,,337826.042,26.1996,249.9,160,22740,not_amazon
Brazil,Piauí,2004,1,42,60.97552805,,337826.042,26.1996,350.9,160,22740,not_amazon
Brazil,Rio de Janeiro,2004,1,1,60.97552805,,337826.042,26.1996,113.2,160,22740,not_amazon
Brazil,Rio Grande do Norte,2004,1,44,60.97552805,,337826.042,26.1996,376.3,160,22740,not_amazon
Brazil,Rio Grande do Sul,2004,1,70,60.97552805,,337826.042,26.1996,58.1,160,22740,not_amazon
Brazil,Rondonia,2004,1,30,60.97552805,3858,337826.042,26.1996,,160,22740,Amazon
Brazil,Roraima,2004,1,355,60.97552805,311,337826.042,26.1996,8.3,160,22740,Amazon
Brazil,Santa Catarina,2004,1,37,60.97552805,,337826.042,26.1996,375.3,160,22740,not_amazon
Brazil,Sao Paulo,2004,1,37,60.97552805,,337826.042,26.1996,284.5,160,22740,not_amazon
Brazil,Sergipe,2004,1,16,60.97552805,,337826.042,26.1996,238.5,160,22740,not_amazon
Brazil,Tocantins,2004,1,40,60.97552805,158,337826.042,26.1996,490.7,160,22740,not_amazon
Brazil,Acre,2005,1,12,60.62760375,592,347308.904,26.6529,140,170,21920,Amazon
Brazil,Alagoas,2005,1,83,60.62760375,,347308.904,26.6529,5.9,170,21920,not_amazon
Brazil,Amapa,2005,1,109,60.62760375,33,347308.904,26.6529,169.7,170,21920,Amazon
Brazil,Amazonas,2005,1,44,60.62760375,775,347308.904,26.6529,165.7,170,21920,Amazon
Brazil,Bahia,2005,1,303,60.62760375,,347308.904,26.6529,42.9,170,21920,not_amazon
Brazil,Ceara,2005,1,384,60.62760375,,347308.904,26.6529,9.5,170,21920,not_amazon
Brazil,Distrito Federal,2005,1,0,60.62760375,,347308.904,26.6529,245.2,170,21920,not_amazon
Brazil,Espirito Santo,2005,1,4,60.62760375,,347308.904,26.6529,115.7,170,21920,not_amazon
Brazil,Goias,2005,1,27,60.62760375,,347308.904,26.6529,237.5,170,21920,not_amazon
Brazil,Maranhao,2005,1,450,60.62760375,922,347308.904,26.6529,33.1,170,21920,Amazon
Brazil,Mato Grosso,2005,1,438,60.62760375,7145,347308.904,26.6529,104.2,170,21920,Amazon
Brazil,Mato Grosso do Sul,2005,1,59,60.62760375,,347308.904,26.6529,,170,21920,Amazon
Brazil,Minas Gerais,2005,1,28,60.62760375,,347308.904,26.6529,241,170,21920,not_amazon
Brazil,Pará,2005,1,1,60.62760375,,347308.904,26.6529,249.8,170,21920,Amazon
Brazil,Paraiba,2005,1,178,60.62760375,,347308.904,26.6529,37.4,170,21920,not_amazon
Brazil,Paraná,2005,1,55,60.62760375,,347308.904,26.6529,181.5,170,21920,not_amazon
Brazil,Pernambuco,2005,1,221,60.62760375,,347308.904,26.6529,14.3,170,21920,not_amazon
Brazil,Piauí,2005,1,94,60.62760375,,347308.904,26.6529,284.5,170,21920,not_amazon
Brazil,Rio de Janeiro,2005,1,5,60.62760375,,347308.904,26.6529,180.9,170,21920,not_amazon
Brazil,Rio Grande do Norte,2005,1,153,60.62760375,,347308.904,26.6529,2,170,21920,not_amazon
Brazil,Rio Grande do Sul,2005,1,152,60.62760375,,347308.904,26.6529,28.8,170,21920,not_amazon
Brazil,Rondonia,2005,1,99,60.62760375,3244,347308.904,26.6529,,170,21920,Amazon
Brazil,Roraima,2005,1,106,60.62760375,133,347308.904,26.6529,47.2,170,21920,Amazon
Brazil,Santa Catarina,2005,1,46,60.62760375,,347308.904,26.6529,211.9,170,21920,not_amazon
Brazil,Sao Paulo,2005,1,26,60.62760375,,347308.904,26.6529,312.1,170,21920,not_amazon
Brazil,Sergipe,2005,1,80,60.62760375,,347308.904,26.6529,52.6,170,21920,not_amazon
Brazil,Tocantins,2005,1,66,60.62760375,271,347308.904,26.6529,263.2,170,21920,not_amazon
Brazil,Acre,2006,1,4,60.42957075,398,347668.27,26.592,212.3,190,24110,Amazon
Brazil,Alagoas,2006,1,29,60.42957075,,347668.27,26.592,57.8,190,24110,not_amazon
Brazil,Amapa,2006,1,6,60.42957075,30,347668.27,26.592,424.8,190,24110,Amazon
Brazil,Amazonas,2006,1,20,60.42957075,788,347668.27,26.592,173.3,190,24110,Amazon
Brazil,Bahia,2006,1,225,60.42957075,,347668.27,26.592,40.1,190,24110,not_amazon
Brazil,Ceara,2006,1,211,60.42957075,,347668.27,26.592,42.8,190,24110,not_amazon
Brazil,Distrito Federal,2006,1,0,60.42957075,,347668.27,26.592,123.1,190,24110,not_amazon
Brazil,Espirito Santo,2006,1,13,60.42957075,,347668.27,26.592,65,190,24110,not_amazon
Brazil,Goias,2006,1,85,60.42957075,,347668.27,26.592,137.9,190,24110,not_amazon
Brazil,Maranhao,2006,1,221,60.42957075,674,347668.27,26.592,189.9,190,24110,Amazon
Brazil,Mato Grosso,2006,1,947,60.42957075,4333,347668.27,26.592,154.8,190,24110,Amazon
Brazil,Mato Grosso do Sul,2006,1,59,60.42957075,,347668.27,26.592,,190,24110,Amazon
Brazil,Minas Gerais,2006,1,109,60.42957075,,347668.27,26.592,144.2,190,24110,not_amazon
Brazil,Pará,2006,1,403,60.42957075,,347668.27,26.592,387.8,190,24110,Amazon
Brazil,Paraiba,2006,1,83,60.42957075,,347668.27,26.592,7.2,190,24110,not_amazon
Brazil,Paraná,2006,1,78,60.42957075,,347668.27,26.592,147.6,190,24110,not_amazon
Brazil,Pernambuco,2006,1,148,60.42957075,,347668.27,26.592,12.3,190,24110,not_amazon
Brazil,Piauí,2006,1,133,60.42957075,,347668.27,26.592,107.1,190,24110,not_amazon
Brazil,Rio de Janeiro,2006,1,12,60.42957075,,347668.27,26.592,225.1,190,24110,not_amazon
Brazil,Rio Grande do Norte,2006,1,93,60.42957075,,347668.27,26.592,4.2,190,24110,not_amazon
Brazil,Rio Grande do Sul,2006,1,46,60.42957075,,347668.27,26.592,174.2,190,24110,not_amazon
Brazil,Rondonia,2006,1,16,60.42957075,2049,347668.27,26.592,,190,24110,Amazon
Brazil,Roraima,2006,1,70,60.42957075,231,347668.27,26.592,209.6,190,24110,Amazon
Brazil,Santa Catarina,2006,1,41,60.42957075,,347668.27,26.592,183.2,190,24110,not_amazon
Brazil,Sao Paulo,2006,1,76,60.42957075,,347668.27,26.592,348,190,24110,not_amazon
Brazil,Sergipe,2006,1,36,60.42957075,,347668.27,26.592,26.2,190,24110,not_amazon
Brazil,Tocantins,2006,1,91,60.42957075,124,347668.27,26.592,174.5,190,24110,not_amazon
Brazil,Acre,2007,1,0,60.23153402,184,363212.683,26.5299,348.2,210,24890,Amazon
Brazil,Alagoas,2007,1,33,60.23153402,,363212.683,26.5299,0,210,24890,not_amazon
Brazil,Amapa,2007,1,0,60.23153402,39,363212.683,26.5299,64.6,210,24890,Amazon
Brazil,Amazonas,2007,1,37,60.23153402,610,363212.683,26.5299,414.4,210,24890,Amazon
Brazil,Bahia,2007,1,373,60.23153402,,363212.683,26.5299,20,210,24890,not_amazon
Brazil,Ceara,2007,1,304,60.23153402,,363212.683,26.5299,37.3,210,24890,not_amazon
Brazil,Distrito Federal,2007,1,0,60.23153402,,363212.683,26.5299,269.6,210,24890,not_amazon
Brazil,Espirito Santo,2007,1,0,60.23153402,,363212.683,26.5299,173.4,210,24890,not_amazon
Brazil,Goias,2007,1,28,60.23153402,,363212.683,26.5299,200.1,210,24890,not_amazon
Brazil,Maranhao,2007,1,428,60.23153402,631,363212.683,26.5299,16.3,210,24890,Amazon
Brazil,Mato Grosso,2007,1,476,60.23153402,2678,363212.683,26.5299,266.3,210,24890,Amazon
Brazil,Mato Grosso do Sul,2007,1,19,60.23153402,,363212.683,26.5299,,210,24890,Amazon
Brazil,Minas Gerais,2007,1,91,60.23153402,,363212.683,26.5299,350.9,210,24890,not_amazon
Brazil,Pará,2007,1,467,60.23153402,,363212.683,26.5299,306.9,210,24890,Amazon
Brazil,Paraiba,2007,1,69,60.23153402,,363212.683,26.5299,33.8,210,24890,not_amazon
Brazil,Paraná,2007,1,11,60.23153402,,363212.683,26.5299,286.7,210,24890,not_amazon
Brazil,Pernambuco,2007,1,156,60.23153402,,363212.683,26.5299,83.5,210,24890,not_amazon
Brazil,Piauí,2007,1,123,60.23153402,,363212.683,26.5299,68.8,210,24890,not_amazon
Brazil,Rio de Janeiro,2007,1,0,60.23153402,,363212.683,26.5299,58,210,24890,not_amazon
Brazil,Rio Grande do Norte,2007,1,63,60.23153402,,363212.683,26.5299,86.3,210,24890,not_amazon
Brazil,Rio Grande do Sul,2007,1,37,60.23153402,,363212.683,26.5299,89,210,24890,not_amazon
Brazil,Rondonia,2007,1,33,60.23153402,1611,363212.683,26.5299,,210,24890,Amazon
Brazil,Roraima,2007,1,194,60.23153402,309,363212.683,26.5299,2.6,210,24890,Amazon
Brazil,Santa Catarina,2007,1,9,60.23153402,,363212.683,26.5299,87.3,210,24890,not_amazon
Brazil,Sao Paulo,2007,1,14,60.23153402,,363212.683,26.5299,213.5,210,24890,not_amazon
Brazil,Sergipe,2007,1,56,60.23153402,,363212.683,26.5299,21.3,210,24890,not_amazon
Brazil,Tocantins,2007,1,34,60.23153402,63,363212.683,26.5299,365.1,210,24890,not_amazon
Brazil,Acre,2008,1,0,60.03350102,254,387631.236,25.6394,349.8,240,24700,Amazon
Brazil,Alagoas,2008,1,55,60.03350102,,387631.236,25.6394,,240,24700,not_amazon
Brazil,Amapa,2008,1,2,60.03350102,100,387631.236,25.6394,239.8,240,24700,Amazon
Brazil,Amazonas,2008,1,16,60.03350102,604,387631.236,25.6394,397.4,240,24700,Amazon
Brazil,Bahia,2008,1,314,60.03350102,,387631.236,25.6394,17.8,240,24700,not_amazon
Brazil,Ceara,2008,1,166,60.03350102,,387631.236,25.6394,278.4,240,24700,not_amazon
Brazil,Distrito Federal,2008,1,0,60.03350102,,387631.236,25.6394,201,240,24700,not_amazon
Brazil,Espirito Santo,2008,1,12,60.03350102,,387631.236,25.6394,128.4,240,24700,not_amazon
Brazil,Goias,2008,1,23,60.03350102,,387631.236,25.6394,280.8,240,24700,not_amazon
